"sha256","App_name","Category","Vuln type","Number of occurence"
"2287007DF55EDD7B3453D64275C08B7FE8235755B20E4B584F0293143A8D1A78","Standard/Stanbic Bank","Network","SSLSocketFactory_NoHostnameVerification","3"
"2287007DF55EDD7B3453D64275C08B7FE8235755B20E4B584F0293143A8D1A78","Standard/Stanbic Bank","Network","WebViewAnalysis_FileSchemeCookies","1"
"2287007DF55EDD7B3453D64275C08B7FE8235755B20E4B584F0293143A8D1A78","Standard/Stanbic Bank","Network","Network_DefaultHttpClientDeprecated","24"
"2287007DF55EDD7B3453D64275C08B7FE8235755B20E4B584F0293143A8D1A78","Standard/Stanbic Bank","UI","UI_SensitiveFieldSuggestion","5"
"2287007DF55EDD7B3453D64275C08B7FE8235755B20E4B584F0293143A8D1A78","Standard/Stanbic Bank","UI","UI_ClearTextPWField","6"
"2287007DF55EDD7B3453D64275C08B7FE8235755B20E4B584F0293143A8D1A78","Standard/Stanbic Bank","Inter-Component Communication","IPC_OpenComponent","1"
"2287007DF55EDD7B3453D64275C08B7FE8235755B20E4B584F0293143A8D1A78","Standard/Stanbic Bank","Java Code Security","JavaCodeSec_SetAccessible","11"
"6E5404EC7DF37FC26916D1A1E26CB5415421A0E18B8B18EBC6EAE60D4BC93584","Atlantique Mobile","Network","SSLSocketFactory_NoHostnameVerification","2"
"6E5404EC7DF37FC26916D1A1E26CB5415421A0E18B8B18EBC6EAE60D4BC93584","Atlantique Mobile","Network","WebViewAnalysis_MixedModeAlwaysAllow","1"
"6E5404EC7DF37FC26916D1A1E26CB5415421A0E18B8B18EBC6EAE60D4BC93584","Atlantique Mobile","Network","X509Checker_BadProtocolVerify","5"
"6E5404EC7DF37FC26916D1A1E26CB5415421A0E18B8B18EBC6EAE60D4BC93584","Atlantique Mobile","Network","X509Checker_BadCheckCertificateChain","2"
"6E5404EC7DF37FC26916D1A1E26CB5415421A0E18B8B18EBC6EAE60D4BC93584","Atlantique Mobile","Network","X509Checker_BadHostnameVerify","3"
"6E5404EC7DF37FC26916D1A1E26CB5415421A0E18B8B18EBC6EAE60D4BC93584","Atlantique Mobile","Java Code Security","JavaCodeSec_SetAccessible","4"
"6E5404EC7DF37FC26916D1A1E26CB5415421A0E18B8B18EBC6EAE60D4BC93584","Atlantique Mobile","Permissions","Permissions_UnusedPermissions","1"
"6E5404EC7DF37FC26916D1A1E26CB5415421A0E18B8B18EBC6EAE60D4BC93584","Atlantique Mobile","Build Parametrization","ELFCompilerFlagsAnalysis_RELRODisabled","4"
"6E5404EC7DF37FC26916D1A1E26CB5415421A0E18B8B18EBC6EAE60D4BC93584","Atlantique Mobile","Cryptography","CryptoCheckAnalysis_InsecureCryptoAlgorithm","6"
"18722FD2688DD128E1B467AC421C0A5EF17BD9844E795C7FD7667B13550B2158","NSIA Banque Direct","Permissions","IPC_PrivilegeEscalationActionTrigger","2"
"18722FD2688DD128E1B467AC421C0A5EF17BD9844E795C7FD7667B13550B2158","NSIA Banque Direct","Permissions","Permissions_UnusedPermissions","1"
"18722FD2688DD128E1B467AC421C0A5EF17BD9844E795C7FD7667B13550B2158","NSIA Banque Direct","Network","Network_ClearTextTraffic","1"
"18722FD2688DD128E1B467AC421C0A5EF17BD9844E795C7FD7667B13550B2158","NSIA Banque Direct","Network","WebViewAnalysis_ContentProviderAccessEnabled","1"
"18722FD2688DD128E1B467AC421C0A5EF17BD9844E795C7FD7667B13550B2158","NSIA Banque Direct","Network","WebViewAnalysis_JSUniversalAccessEnabled","1"
"18722FD2688DD128E1B467AC421C0A5EF17BD9844E795C7FD7667B13550B2158","NSIA Banque Direct","Network","WebViewAnalysis_FileSchemeCookies","1"
"18722FD2688DD128E1B467AC421C0A5EF17BD9844E795C7FD7667B13550B2158","NSIA Banque Direct","Network","WebChromeClientAnalysis_PermissionRequestNoDeny","1"
"18722FD2688DD128E1B467AC421C0A5EF17BD9844E795C7FD7667B13550B2158","NSIA Banque Direct","Network","ApacheCordova_WildcardAllowNavigation","1"
"18722FD2688DD128E1B467AC421C0A5EF17BD9844E795C7FD7667B13550B2158","NSIA Banque Direct","Network","ApacheCordova_WildcardAllowIntent","1"
"AD7394617430C3BEEB0B320E23C15AEC4F92AA78ACC3B443992F657C2F51200F","BIMAO","Permissions","IPC_PrivilegeEscalationThroughCheckCallingOrSelfPermission","1"
"AD7394617430C3BEEB0B320E23C15AEC4F92AA78ACC3B443992F657C2F51200F","BIMAO","Permissions","IPC_PrivilegeEscalationActionTrigger","1"
"AD7394617430C3BEEB0B320E23C15AEC4F92AA78ACC3B443992F657C2F51200F","BIMAO","Permissions","Permissions_UnusedPermissions","1"
"AD7394617430C3BEEB0B320E23C15AEC4F92AA78ACC3B443992F657C2F51200F","BIMAO","Dynamic Code Loading","CodeLoading_UntrustedDeserialization","1"
"AD7394617430C3BEEB0B320E23C15AEC4F92AA78ACC3B443992F657C2F51200F","BIMAO","Network","SSLSocketFactory_NoHostnameVerification","1"
"AD7394617430C3BEEB0B320E23C15AEC4F92AA78ACC3B443992F657C2F51200F","BIMAO","Network","WebViewAnalysis_ContentProviderAccessEnabled","4"
"AD7394617430C3BEEB0B320E23C15AEC4F92AA78ACC3B443992F657C2F51200F","BIMAO","Network","Network_ClearTextTraffic","1"
"AD7394617430C3BEEB0B320E23C15AEC4F92AA78ACC3B443992F657C2F51200F","BIMAO","Network","X509Checker_BadCheckCertificateChain","1"
"AD7394617430C3BEEB0B320E23C15AEC4F92AA78ACC3B443992F657C2F51200F","BIMAO","Network","X509Checker_BadHostnameVerify","1"
"AD7394617430C3BEEB0B320E23C15AEC4F92AA78ACC3B443992F657C2F51200F","BIMAO","Local Storage - Shared Preferences","LocalStrgSharedPref_WorldReadable","3"
"AD7394617430C3BEEB0B320E23C15AEC4F92AA78ACC3B443992F657C2F51200F","BIMAO","Java Code Security","JavaCodeSec_SetAccessible","1"
"AD7394617430C3BEEB0B320E23C15AEC4F92AA78ACC3B443992F657C2F51200F","BIMAO","Storage","FilePermissionAnalysis_FileReadable","1"
"AD7394617430C3BEEB0B320E23C15AEC4F92AA78ACC3B443992F657C2F51200F","BIMAO","Storage","FilePermissionAnalysis_FileExecutable","1"
"AD7394617430C3BEEB0B320E23C15AEC4F92AA78ACC3B443992F657C2F51200F","BIMAO","UI","UI_ClearTextPWField","1"
"AD7394617430C3BEEB0B320E23C15AEC4F92AA78ACC3B443992F657C2F51200F","BIMAO","Cryptography","CryptoCheckAnalysis_InsecureCryptoAlgorithm","14"
"AD7394617430C3BEEB0B320E23C15AEC4F92AA78ACC3B443992F657C2F51200F","BIMAO","Cryptography","CryptoCheckAnalysis_HardCodedKey","2"
"AD7394617430C3BEEB0B320E23C15AEC4F92AA78ACC3B443992F657C2F51200F","BIMAO","Cryptography","CryptoCheckAnalysis_StaticIV","1"
"3B3297FC6505EC1E5462B60738B88A57910B7B98865BEFD982F6516C8B7D2A0F","Ecobank","Cryptography","CryptoCheckAnalysis_InsecureCryptoAlgorithm","22"
"3B3297FC6505EC1E5462B60738B88A57910B7B98865BEFD982F6516C8B7D2A0F","Ecobank","Cryptography","CryptoCheckAnalysis_StaticIV","1"
"3B3297FC6505EC1E5462B60738B88A57910B7B98865BEFD982F6516C8B7D2A0F","Ecobank","Network","SSLSocketFactory_NoHostnameVerification","4"
"3B3297FC6505EC1E5462B60738B88A57910B7B98865BEFD982F6516C8B7D2A0F","Ecobank","Network","WebViewAnalysis_ContentProviderAccessEnabled","1"
"3B3297FC6505EC1E5462B60738B88A57910B7B98865BEFD982F6516C8B7D2A0F","Ecobank","Network","WebViewAnalysis_JSUniversalAccessEnabled","1"
"3B3297FC6505EC1E5462B60738B88A57910B7B98865BEFD982F6516C8B7D2A0F","Ecobank","Network","HttpCompAnalysis_BreachVuln","1"
"3B3297FC6505EC1E5462B60738B88A57910B7B98865BEFD982F6516C8B7D2A0F","Ecobank","Network","Network_ClearTextTraffic","2"
"3B3297FC6505EC1E5462B60738B88A57910B7B98865BEFD982F6516C8B7D2A0F","Ecobank","Network","X509Checker_BadProtocolVerify","2"
"3B3297FC6505EC1E5462B60738B88A57910B7B98865BEFD982F6516C8B7D2A0F","Ecobank","Inter-Component Communication","IPC_Accessible_Service","2"
"3B3297FC6505EC1E5462B60738B88A57910B7B98865BEFD982F6516C8B7D2A0F","Ecobank","Java Code Security","JavaCodeSec_SetAccessible","68"
"3B3297FC6505EC1E5462B60738B88A57910B7B98865BEFD982F6516C8B7D2A0F","Ecobank","Permissions","Permissions_UnusedPermissions","1"
"3B3297FC6505EC1E5462B60738B88A57910B7B98865BEFD982F6516C8B7D2A0F","Ecobank","UI","UI_SensitiveFieldSuggestion","11"
"647C14F146F39205A64C349FE65CFBAD68D85374E2CC37A30A39BB4A6D0A4AB3","CBAO Mobile","Java Code Security","JavaCodeSec_SetAccessible","2"
"647C14F146F39205A64C349FE65CFBAD68D85374E2CC37A30A39BB4A6D0A4AB3","CBAO Mobile","Storage","InternalStorage_WorldReadable","1"
"647C14F146F39205A64C349FE65CFBAD68D85374E2CC37A30A39BB4A6D0A4AB3","CBAO Mobile","Cryptography","PasswordHeuristicsAnalysis_HardCodedPassword","4"
"647C14F146F39205A64C349FE65CFBAD68D85374E2CC37A30A39BB4A6D0A4AB3","CBAO Mobile","Cryptography","CryptoCheckAnalysis_InsecureCryptoAlgorithm","19"
"647C14F146F39205A64C349FE65CFBAD68D85374E2CC37A30A39BB4A6D0A4AB3","CBAO Mobile","Network","Network_InsecureHttpConnection","1"
"647C14F146F39205A64C349FE65CFBAD68D85374E2CC37A30A39BB4A6D0A4AB3","CBAO Mobile","Network","Network_ClearTextTraffic","2"
"647C14F146F39205A64C349FE65CFBAD68D85374E2CC37A30A39BB4A6D0A4AB3","CBAO Mobile","Network","X509Checker_BadProtocolVerify","2"
"647C14F146F39205A64C349FE65CFBAD68D85374E2CC37A30A39BB4A6D0A4AB3","CBAO Mobile","Network","X509Checker_BadCheckCertificateChain","2"
"647C14F146F39205A64C349FE65CFBAD68D85374E2CC37A30A39BB4A6D0A4AB3","CBAO Mobile","Network","X509Checker_BadHostnameVerify","2"
"647C14F146F39205A64C349FE65CFBAD68D85374E2CC37A30A39BB4A6D0A4AB3","CBAO Mobile","Network","WebViewAnalysis_ContentProviderAccessEnabled","3"
"647C14F146F39205A64C349FE65CFBAD68D85374E2CC37A30A39BB4A6D0A4AB3","CBAO Mobile","UI","UI_ClearTextPWField","1"
"647C14F146F39205A64C349FE65CFBAD68D85374E2CC37A30A39BB4A6D0A4AB3","CBAO Mobile","UI","UI_ConstantTextSensitiveField","8"
"647C14F146F39205A64C349FE65CFBAD68D85374E2CC37A30A39BB4A6D0A4AB3","CBAO Mobile","Permissions","IPC_PrivilegeEscalationActionTrigger","6"
"CFD84C1BACE43BC24231B3EB5645555F52104510358C3DC48EE071C71BBBF802","BIAT","Network","X509Checker_BadSSLErrHandling","1"
"CFD84C1BACE43BC24231B3EB5645555F52104510358C3DC48EE071C71BBBF802","BIAT","Network","X509Checker_BadCheckCertificateChain","1"
"CFD84C1BACE43BC24231B3EB5645555F52104510358C3DC48EE071C71BBBF802","BIAT","Network","Network_ClearTextTraffic","2"
"CFD84C1BACE43BC24231B3EB5645555F52104510358C3DC48EE071C71BBBF802","BIAT","Network","WebViewAnalysis_ContentProviderAccessEnabled","2"
"CFD84C1BACE43BC24231B3EB5645555F52104510358C3DC48EE071C71BBBF802","BIAT","Java Code Security","JavaCodeSec_SetAccessible","1"
"CFD84C1BACE43BC24231B3EB5645555F52104510358C3DC48EE071C71BBBF802","BIAT","Cryptography","CryptoCheckAnalysis_InsecureCryptoAlgorithm","13"
"CFD84C1BACE43BC24231B3EB5645555F52104510358C3DC48EE071C71BBBF802","BIAT","Cryptography","CryptoCheckAnalysis_UnsafeECB","4"
"CFD84C1BACE43BC24231B3EB5645555F52104510358C3DC48EE071C71BBBF802","BIAT","Cryptography","CryptoCheckAnalysis_HardCodedKey","1"
"CFD84C1BACE43BC24231B3EB5645555F52104510358C3DC48EE071C71BBBF802","BIAT","Logging","LogOutput_DataLeak","13"
"CFD84C1BACE43BC24231B3EB5645555F52104510358C3DC48EE071C71BBBF802","BIAT","UI","UI_ClearTextPWField","1"
"548A3CF09DEB3B997A8251520D525D87F4FEBDB8C4A56ED7E3C546569A43630D","SC Mobile","Cryptography","PasswordHeuristicsAnalysis_HardCodedPassword","1"
"548A3CF09DEB3B997A8251520D525D87F4FEBDB8C4A56ED7E3C546569A43630D","SC Mobile","Cryptography","CryptoCheckAnalysis_InsecureCryptoAlgorithm","9"
"548A3CF09DEB3B997A8251520D525D87F4FEBDB8C4A56ED7E3C546569A43630D","SC Mobile","Cryptography","CryptoCheckAnalysis_UnsafeECB","2"
"548A3CF09DEB3B997A8251520D525D87F4FEBDB8C4A56ED7E3C546569A43630D","SC Mobile","Cryptography","CryptoCheckAnalysis_StaticIV","1"
"548A3CF09DEB3B997A8251520D525D87F4FEBDB8C4A56ED7E3C546569A43630D","SC Mobile","Storage","FilePermissionAnalysis_FileReadable","1"
"548A3CF09DEB3B997A8251520D525D87F4FEBDB8C4A56ED7E3C546569A43630D","SC Mobile","Storage","FilePermissionAnalysis_FileExecutable","1"
"548A3CF09DEB3B997A8251520D525D87F4FEBDB8C4A56ED7E3C546569A43630D","SC Mobile","Storage","FilePermissionAnalysis_FileWritable","1"
"548A3CF09DEB3B997A8251520D525D87F4FEBDB8C4A56ED7E3C546569A43630D","SC Mobile","Network","HttpCompAnalysis_BreachVuln","1"
"548A3CF09DEB3B997A8251520D525D87F4FEBDB8C4A56ED7E3C546569A43630D","SC Mobile","Network","X509Checker_BadProtocolVerify","2"
"548A3CF09DEB3B997A8251520D525D87F4FEBDB8C4A56ED7E3C546569A43630D","SC Mobile","Network","X509Checker_BadCheckCertificateChain","1"
"548A3CF09DEB3B997A8251520D525D87F4FEBDB8C4A56ED7E3C546569A43630D","SC Mobile","Network","X509Checker_BadHostnameVerify","1"
"548A3CF09DEB3B997A8251520D525D87F4FEBDB8C4A56ED7E3C546569A43630D","SC Mobile","Network","SSLSocketFactory_NoHostnameVerification","4"
"548A3CF09DEB3B997A8251520D525D87F4FEBDB8C4A56ED7E3C546569A43630D","SC Mobile","Network","WebViewAnalysis_ContentProviderAccessEnabled","7"
"548A3CF09DEB3B997A8251520D525D87F4FEBDB8C4A56ED7E3C546569A43630D","SC Mobile","Network","WebViewAnalysis_MixedModeAlwaysAllow","1"
"548A3CF09DEB3B997A8251520D525D87F4FEBDB8C4A56ED7E3C546569A43630D","SC Mobile","Network","WebViewAnalysis_JSUniversalAccessEnabled","1"
"548A3CF09DEB3B997A8251520D525D87F4FEBDB8C4A56ED7E3C546569A43630D","SC Mobile","Network","WebViewAnalysis_FileSchemeCookies","2"
"548A3CF09DEB3B997A8251520D525D87F4FEBDB8C4A56ED7E3C546569A43630D","SC Mobile","Network","WebChromeClientAnalysis_PermissionRequestNoDeny","1"
"548A3CF09DEB3B997A8251520D525D87F4FEBDB8C4A56ED7E3C546569A43630D","SC Mobile","Network","ApacheCordova_WildcardAllowNavigation","1"
"548A3CF09DEB3B997A8251520D525D87F4FEBDB8C4A56ED7E3C546569A43630D","SC Mobile","Network","ApacheCordova_WildcardAllowIntent","1"
"548A3CF09DEB3B997A8251520D525D87F4FEBDB8C4A56ED7E3C546569A43630D","SC Mobile","Potentially Malicious","PotentiallyMalicious_DevicePolicyManager","1"
"548A3CF09DEB3B997A8251520D525D87F4FEBDB8C4A56ED7E3C546569A43630D","SC Mobile","Permissions","IPC_PrivilegeEscalationActionTrigger","55"
"548A3CF09DEB3B997A8251520D525D87F4FEBDB8C4A56ED7E3C546569A43630D","SC Mobile","Permissions","Permissions_UnusedPermissions","1"
"548A3CF09DEB3B997A8251520D525D87F4FEBDB8C4A56ED7E3C546569A43630D","SC Mobile","Inter-Component Communication","IPC_IntentInjection","1"
"548A3CF09DEB3B997A8251520D525D87F4FEBDB8C4A56ED7E3C546569A43630D","SC Mobile","Java Code Security","JavaCodeSec_SetAccessible","36"
"EBEAF1F854847681A435C0692233D8C5157AF7B6041FF7A7D6827C9200B2053C","BDU Mobile","Network","HttpCompAnalysis_BreachVuln","1"
"EBEAF1F854847681A435C0692233D8C5157AF7B6041FF7A7D6827C9200B2053C","BDU Mobile","Network","Network_ClearTextTraffic","1"
"EBEAF1F854847681A435C0692233D8C5157AF7B6041FF7A7D6827C9200B2053C","BDU Mobile","Network","WebViewAnalysis_ContentProviderAccessEnabled","1"
"EBEAF1F854847681A435C0692233D8C5157AF7B6041FF7A7D6827C9200B2053C","BDU Mobile","Network","WebViewAnalysis_JSFileAccessEnabled","1"
"EBEAF1F854847681A435C0692233D8C5157AF7B6041FF7A7D6827C9200B2053C","BDU Mobile","Network","WebViewAnalysis_JSUniversalAccessEnabled","1"
"EBEAF1F854847681A435C0692233D8C5157AF7B6041FF7A7D6827C9200B2053C","BDU Mobile","Network","WebViewAnalysis_FileSchemeCookies","1"
"EBEAF1F854847681A435C0692233D8C5157AF7B6041FF7A7D6827C9200B2053C","BDU Mobile","Network","WebChromeClientAnalysis_PermissionRequestNoDeny","1"
"EBEAF1F854847681A435C0692233D8C5157AF7B6041FF7A7D6827C9200B2053C","BDU Mobile","Network","ApacheCordova_WildcardAllowNavigation","1"
"EBEAF1F854847681A435C0692233D8C5157AF7B6041FF7A7D6827C9200B2053C","BDU Mobile","Network","ApacheCordova_WildcardAllowIntent","1"
"EBEAF1F854847681A435C0692233D8C5157AF7B6041FF7A7D6827C9200B2053C","BDU Mobile","Permissions","Permissions_UnusedPermissions","1"
"962E51F7E1F179D3872661E85605EF6EF85D9A7AD72F83674CA7DFB171DCD616","BDMKUNKAN","Network","LoopbackServerAnalysis_Listen","1"
"962E51F7E1F179D3872661E85605EF6EF85D9A7AD72F83674CA7DFB171DCD616","BDMKUNKAN","Network","X509Checker_BadHostnameVerify","1"
"962E51F7E1F179D3872661E85605EF6EF85D9A7AD72F83674CA7DFB171DCD616","BDMKUNKAN","Network","WebViewAnalysis_ContentProviderAccessEnabled","3"
"962E51F7E1F179D3872661E85605EF6EF85D9A7AD72F83674CA7DFB171DCD616","BDMKUNKAN","Network","Network_OpenProxy","2"
"962E51F7E1F179D3872661E85605EF6EF85D9A7AD72F83674CA7DFB171DCD616","BDMKUNKAN","Network","Network_DefaultHttpClientDeprecated","6"
"962E51F7E1F179D3872661E85605EF6EF85D9A7AD72F83674CA7DFB171DCD616","BDMKUNKAN","Network","Network_ClearTextTraffic","2"
"962E51F7E1F179D3872661E85605EF6EF85D9A7AD72F83674CA7DFB171DCD616","BDMKUNKAN","Cryptography","CryptoCheckAnalysis_InsecureCryptoAlgorithm","8"
"962E51F7E1F179D3872661E85605EF6EF85D9A7AD72F83674CA7DFB171DCD616","BDMKUNKAN","Cryptography","CryptoCheckAnalysis_UnsafeECB","2"
"962E51F7E1F179D3872661E85605EF6EF85D9A7AD72F83674CA7DFB171DCD616","BDMKUNKAN","Cryptography","PBKDFAnalysis_HardCodedPassword","2"
"962E51F7E1F179D3872661E85605EF6EF85D9A7AD72F83674CA7DFB171DCD616","BDMKUNKAN","Cryptography","PBKDFAnalysis_LowIterationCount","2"
"962E51F7E1F179D3872661E85605EF6EF85D9A7AD72F83674CA7DFB171DCD616","BDMKUNKAN","Permissions","IPC_PrivilegeEscalationActionTrigger","17"
"962E51F7E1F179D3872661E85605EF6EF85D9A7AD72F83674CA7DFB171DCD616","BDMKUNKAN","Permissions","IPC_PrivilegeEscalationThroughCheckCallingOrSelfPermission","1"
"962E51F7E1F179D3872661E85605EF6EF85D9A7AD72F83674CA7DFB171DCD616","BDMKUNKAN","Permissions","Permissions_UnusedPermissions","1"
"962E51F7E1F179D3872661E85605EF6EF85D9A7AD72F83674CA7DFB171DCD616","BDMKUNKAN","App Certificates","AppCertificates_InsufficientKeyLength","1"
"962E51F7E1F179D3872661E85605EF6EF85D9A7AD72F83674CA7DFB171DCD616","BDMKUNKAN","Java Code Security","JavaCodeSec_SetAccessible","56"
"4B1ACF2ACA48EAA3D48243976C89A8CBB5E8EAF273B8BB79852F0613E903EEC5","SG CONNECT","Network","X509Checker_BadProtocolVerify","6"
"4B1ACF2ACA48EAA3D48243976C89A8CBB5E8EAF273B8BB79852F0613E903EEC5","SG CONNECT","Network","X509Checker_BadCheckCertificateChain","3"
"4B1ACF2ACA48EAA3D48243976C89A8CBB5E8EAF273B8BB79852F0613E903EEC5","SG CONNECT","Network","X509Checker_BadHostnameVerify","2"
"4B1ACF2ACA48EAA3D48243976C89A8CBB5E8EAF273B8BB79852F0613E903EEC5","SG CONNECT","Network","SSLSocketFactory_NoHostnameVerification","2"
"4B1ACF2ACA48EAA3D48243976C89A8CBB5E8EAF273B8BB79852F0613E903EEC5","SG CONNECT","Network","WebViewAnalysis_MixedModeAlwaysAllow","1"
"4B1ACF2ACA48EAA3D48243976C89A8CBB5E8EAF273B8BB79852F0613E903EEC5","SG CONNECT","Network","WebViewAnalysis_ContentProviderAccessEnabled","3"
"4B1ACF2ACA48EAA3D48243976C89A8CBB5E8EAF273B8BB79852F0613E903EEC5","SG CONNECT","Network","Network_ClearTextTraffic","2"
"4B1ACF2ACA48EAA3D48243976C89A8CBB5E8EAF273B8BB79852F0613E903EEC5","SG CONNECT","Cryptography","CryptoCheckAnalysis_InsecureCryptoAlgorithm","27"
"4B1ACF2ACA48EAA3D48243976C89A8CBB5E8EAF273B8BB79852F0613E903EEC5","SG CONNECT","Cryptography","CryptoCheckAnalysis_UnsafeECB","2"
"4B1ACF2ACA48EAA3D48243976C89A8CBB5E8EAF273B8BB79852F0613E903EEC5","SG CONNECT","Permissions","IPC_PrivilegeEscalationActionTrigger","7"
"4B1ACF2ACA48EAA3D48243976C89A8CBB5E8EAF273B8BB79852F0613E903EEC5","SG CONNECT","Permissions","IPC_PrivilegeEscalationThroughCheckCallingOrSelfPermission","1"
"4B1ACF2ACA48EAA3D48243976C89A8CBB5E8EAF273B8BB79852F0613E903EEC5","SG CONNECT","Permissions","Permissions_UnusedPermissions","1"
"4B1ACF2ACA48EAA3D48243976C89A8CBB5E8EAF273B8BB79852F0613E903EEC5","SG CONNECT","Java Code Security","JavaCodeSec_SetAccessible","16"
"4B1ACF2ACA48EAA3D48243976C89A8CBB5E8EAF273B8BB79852F0613E903EEC5","SG CONNECT","Build Parametrization","ELFCompilerFlagsAnalysis_RELRODisabled","4"
"5701A489498CF190652FFCCE54972841EFE4BB4B5A0F6950B4EAF3FDC275179C","BHN Mobile","Network","WebViewAnalysis_ContentProviderAccessEnabled","1"
"5701A489498CF190652FFCCE54972841EFE4BB4B5A0F6950B4EAF3FDC275179C","BHN Mobile","Network","Network_InsecureHttpConnection","2"
"5701A489498CF190652FFCCE54972841EFE4BB4B5A0F6950B4EAF3FDC275179C","BHN Mobile","Network","Network_ClearTextTraffic","2"
"5701A489498CF190652FFCCE54972841EFE4BB4B5A0F6950B4EAF3FDC275179C","BHN Mobile","Network","X509Checker_BadCheckCertificateChain","2"
"5701A489498CF190652FFCCE54972841EFE4BB4B5A0F6950B4EAF3FDC275179C","BHN Mobile","Network","X509Checker_BadHostnameVerify","1"
"5701A489498CF190652FFCCE54972841EFE4BB4B5A0F6950B4EAF3FDC275179C","BHN Mobile","Java Code Security","JavaCodeSec_SetAccessible","1"
"5701A489498CF190652FFCCE54972841EFE4BB4B5A0F6950B4EAF3FDC275179C","BHN Mobile","Permissions","Permissions_UnusedPermissions","1"
"5701A489498CF190652FFCCE54972841EFE4BB4B5A0F6950B4EAF3FDC275179C","BHN Mobile","Permissions","IPC_PrivilegeEscalationActionTrigger","17"
"5701A489498CF190652FFCCE54972841EFE4BB4B5A0F6950B4EAF3FDC275179C","BHN Mobile","Logging","LogOutput_DataLeak","10"
"5701A489498CF190652FFCCE54972841EFE4BB4B5A0F6950B4EAF3FDC275179C","BHN Mobile","UI","UI_ClearTextPWField","1"
"5701A489498CF190652FFCCE54972841EFE4BB4B5A0F6950B4EAF3FDC275179C","BHN Mobile","UI","UI_SensitiveFieldSuggestion","1"
"5701A489498CF190652FFCCE54972841EFE4BB4B5A0F6950B4EAF3FDC275179C","BHN Mobile","Backend Credentials in Code","NetworkDataHeuristic_HardCodedCredentials","1"
"5701A489498CF190652FFCCE54972841EFE4BB4B5A0F6950B4EAF3FDC275179C","BHN Mobile","Cryptography","CryptoCheckAnalysis_InsecureCryptoAlgorithm","7"
"5701A489498CF190652FFCCE54972841EFE4BB4B5A0F6950B4EAF3FDC275179C","BHN Mobile","Dynamic Code Loading","CodeLoading_UntrustedDeserialization","1"
"2757808CADDEF2EA9B2C447DAD72B7C913F20ED286CA1B17EFC55208DA4F5C64","CDS Online","Cryptography","CryptoCheckAnalysis_InsecureCryptoAlgorithm","10"
"2757808CADDEF2EA9B2C447DAD72B7C913F20ED286CA1B17EFC55208DA4F5C64","CDS Online","Cryptography","CryptoCheckAnalysis_UnsafeECB","4"
"2757808CADDEF2EA9B2C447DAD72B7C913F20ED286CA1B17EFC55208DA4F5C64","CDS Online","Cryptography","CryptoCheckAnalysis_HardCodedKey","1"
"2757808CADDEF2EA9B2C447DAD72B7C913F20ED286CA1B17EFC55208DA4F5C64","CDS Online","Permissions","Permissions_UnusedPermissions","1"
"2757808CADDEF2EA9B2C447DAD72B7C913F20ED286CA1B17EFC55208DA4F5C64","CDS Online","Logging","LogOutput_DataLeak","18"
"2757808CADDEF2EA9B2C447DAD72B7C913F20ED286CA1B17EFC55208DA4F5C64","CDS Online","Network","Network_ClearTextTraffic","1"
"2757808CADDEF2EA9B2C447DAD72B7C913F20ED286CA1B17EFC55208DA4F5C64","CDS Online","Network","WebViewAnalysis_ContentProviderAccessEnabled","2"
"2757808CADDEF2EA9B2C447DAD72B7C913F20ED286CA1B17EFC55208DA4F5C64","CDS Online","Network","X509Checker_BadCheckCertificateChain","1"
"2757808CADDEF2EA9B2C447DAD72B7C913F20ED286CA1B17EFC55208DA4F5C64","CDS Online","Network","X509Checker_BadSSLErrHandling","1"
"2757808CADDEF2EA9B2C447DAD72B7C913F20ED286CA1B17EFC55208DA4F5C64","CDS Online","Storage","Storage_SensitiveInformationWithoutEncryption","1"
"2757808CADDEF2EA9B2C447DAD72B7C913F20ED286CA1B17EFC55208DA4F5C64","CDS Online","Java Code Security","JavaCodeSec_SetAccessible","9"
"2D431FAB3899C6E7067B876F0D946389C2BDE4F0ACCD21130811FD472BEC6FBB","Ecobank Online","Network","WebViewAnalysis_ContentProviderAccessEnabled","5"
"2D431FAB3899C6E7067B876F0D946389C2BDE4F0ACCD21130811FD472BEC6FBB","Ecobank Online","Network","WebViewAnalysis_JSFileAccessEnabled","1"
"2D431FAB3899C6E7067B876F0D946389C2BDE4F0ACCD21130811FD472BEC6FBB","Ecobank Online","Network","WebViewAnalysis_JSUniversalAccessEnabled","1"
"2D431FAB3899C6E7067B876F0D946389C2BDE4F0ACCD21130811FD472BEC6FBB","Ecobank Online","Network","WebViewAnalysis_FileSchemeCookies","1"
"2D431FAB3899C6E7067B876F0D946389C2BDE4F0ACCD21130811FD472BEC6FBB","Ecobank Online","Network","WebChromeClientAnalysis_PermissionRequestNoDeny","1"
"2D431FAB3899C6E7067B876F0D946389C2BDE4F0ACCD21130811FD472BEC6FBB","Ecobank Online","Network","ApacheCordova_WildcardAllowIntent","1"
"2D431FAB3899C6E7067B876F0D946389C2BDE4F0ACCD21130811FD472BEC6FBB","Ecobank Online","Network","HttpCompAnalysis_BreachVuln","1"
"2D431FAB3899C6E7067B876F0D946389C2BDE4F0ACCD21130811FD472BEC6FBB","Ecobank Online","Network","Network_InsecureHttpConnection","2"
"2D431FAB3899C6E7067B876F0D946389C2BDE4F0ACCD21130811FD472BEC6FBB","Ecobank Online","Network","Network_ClearTextTraffic","2"
